sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
1.8,-7.58,-0.01,3.0,2854,0.0,0.0,0.0,1.0,0.0
