sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
-18.05,8.39,-16.9,4.0,4697,0.0,0.0,0.0,0.0,1.0
