sens_x,sens_y,sens_z,label,window,supine,prone,side,sitting,unknown
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
0.62,0.64,-0.46,4.0,5160,0.0,0.0,0.0,0.0,1.0
