sens_x,sens_y,sens_z,window,supine,prone,side,sitting,unknown
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
0.00114,-0.00042,0.00017,1357,0.0,0.0,0.0,0.0,1.0
