sens_x,sens_y,sens_z,window,supine,prone,side,sitting,unknown
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
0.00219,-0.00113,-0.00114,1138,0.0,0.0,1.0,0.0,0.0
